央视频道,#genre#
CCTV5+,http://117.169.30.5:6610/PLTV/88888888/224/3221225706/2/index.m3u8?fmt=ts2hls
CCTV5+,http://117.169.30.5:6610/PLTV/88888888/224/3221226354/2/index.m3u8?fmt=ts2hls
CCTV5+,http://117.169.30.5:6610/PLTV/88888888/224/3221225649/2/index.m3u8?fmt=ts2hls
CCTV6,http://117.169.30.5:6610/PLTV/88888888/224/3221226255/2/index.m3u8?fmt=ts2hls
CCTV6,http://117.169.30.5:6610/PLTV/88888888/224/3221225632/2/index.m3u8?fmt=ts2hls
CCTV6,http://117.169.30.5:6610/PLTV/88888888/224/3221225650/2/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.30.5:6610/PLTV/88888888/224/3221225499/2/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.30.5:6610/PLTV/88888888/224/3221225644/2/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.30.5:6610/PLTV/88888888/224/3221226280/2/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.30.5:6610/PLTV/88888888/224/3221225624/2/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.30.5:6610/PLTV/88888888/224/3221225570/2/index.m3u8?fmt=ts2hls
CCTV8,http://117.169.30.5:6610/PLTV/88888888/224/3221225631/2/index.m3u8?fmt=ts2hls
CCTV8,http://117.169.30.5:6610/PLTV/88888888/224/3221226258/2/index.m3u8?fmt=ts2hls
CCTV8,http://117.169.30.5:6610/PLTV/88888888/224/3221225635/2/index.m3u8?fmt=ts2hls
CCTV9,http://117.169.30.5:6610/PLTV/88888888/224/3221226257/2/index.m3u8?fmt=ts2hls
CCTV9,http://117.169.30.5:6610/PLTV/88888888/224/3221225646/2/index.m3u8?fmt=ts2hls
CCTV9,http://117.169.30.5:6610/PLTV/88888888/224/3221226357/2/index.m3u8?fmt=ts2hls
CCTV9,http://117.169.30.5:6610/PLTV/88888888/224/3221225626/2/index.m3u8?fmt=ts2hls
CCTV9,http://117.169.30.5:6610/PLTV/88888888/224/3221225920/2/index.m3u8?fmt=ts2hls
CCTV10,http://117.169.30.5:6610/PLTV/88888888/224/3221225627/2/index.m3u8?fmt=ts2hls
CCTV10,http://117.169.30.5:6610/PLTV/88888888/224/3221226264/2/index.m3u8?fmt=ts2hls
CCTV10,http://117.169.30.5:6610/PLTV/88888888/224/3221225636/2/index.m3u8?fmt=ts2hls
CCTV10,http://117.169.30.5:6610/PLTV/88888888/224/3221225496/2/index.m3u8?fmt=ts2hls
CCTV10,http://117.169.30.5:6610/PLTV/88888888/224/3221225569/2/index.m3u8?fmt=ts2hls
CCTV11,http://117.169.30.5:6610/PLTV/88888888/224/3221226283/2/index.m3u8?fmt=ts2hls
CCTV11,http://117.169.30.5:6610/PLTV/88888888/224/3221226320/2/index.m3u8?fmt=ts2hls
CCTV11,http://117.169.30.5:6610/PLTV/88888888/224/3221225628/2/index.m3u8?fmt=ts2hls
CCTV11,http://117.169.30.5:6610/PLTV/88888888/224/3221226349/2/index.m3u8?fmt=ts2hls
CCTV11,http://117.169.30.5:6610/PLTV/88888888/224/3221225568/2/index.m3u8?fmt=ts2hls
CCTV12,http://117.169.30.5:6610/PLTV/88888888/224/3221225629/2/index.m3u8?fmt=ts2hls
CCTV12,http://117.169.30.5:6610/PLTV/88888888/224/3221225495/2/index.m3u8?fmt=ts2hls
CCTV12,http://117.169.30.5:6610/PLTV/88888888/224/3221225637/2/index.m3u8?fmt=ts2hls
CCTV12,http://117.169.30.5:6610/PLTV/88888888/224/3221226267/2/index.m3u8?fmt=ts2hls
CCTV12,http://117.169.30.5:6610/PLTV/88888888/224/3221225567/2/index.m3u8?fmt=ts2hls
CCTV13,http://117.169.30.5:6610/PLTV/88888888/224/3221226329/2/index.m3u8?fmt=ts2hls
CCTV13,http://117.169.30.5:6610/PLTV/88888888/224/3221225638/2/index.m3u8?fmt=ts2hls
CCTV13,http://117.169.30.5:6610/PLTV/88888888/224/3221226286/2/index.m3u8?fmt=ts2hls
CCTV13,http://117.169.30.5:6610/PLTV/88888888/224/3221226343/2/index.m3u8?fmt=ts2hls
CCTV13,http://117.169.30.5:6610/PLTV/88888888/224/3221225566/2/index.m3u8?fmt=ts2hls
CCTV14,http://117.169.30.5:6610/PLTV/88888888/224/3221225494/2/index.m3u8?fmt=ts2hls
CCTV14,http://117.169.30.5:6610/PLTV/88888888/224/3221225640/2/index.m3u8?fmt=ts2hls
CCTV14,http://117.169.30.5:6610/PLTV/88888888/224/3221226289/2/index.m3u8?fmt=ts2hls
CCTV14,http://117.169.30.5:6610/PLTV/88888888/224/3221225639/2/index.m3u8?fmt=ts2hls
CCTV14,http://117.169.30.5:6610/PLTV/88888888/224/3221225565/2/index.m3u8?fmt=ts2hls
CCTV15,http://117.169.30.5:6610/PLTV/88888888/224/3221225641/2/index.m3u8?fmt=ts2hls
CCTV15,http://117.169.30.5:6610/PLTV/88888888/224/3221226332/2/index.m3u8?fmt=ts2hls
CCTV15,http://117.169.30.5:6610/PLTV/88888888/224/3221226292/2/index.m3u8?fmt=ts2hls
CCTV15,http://117.169.30.5:6610/PLTV/88888888/224/3221226342/2/index.m3u8?fmt=ts2hls
CCTV15,http://117.169.30.5:6610/PLTV/88888888/224/3221225564/2/index.m3u8?fmt=ts2hls
CCTV16,http://117.169.30.5:6610/PLTV/88888888/224/3221226232/2/index.m3u8?fmt=ts2hls
CCTV16,http://117.169.30.5:6610/PLTV/88888888/224/3221226230/2/index.m3u8?fmt=ts2hls
CCTV16,http://117.169.30.5:6610/PLTV/88888888/224/3221226233/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221226345/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221226270/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221226335/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221225908/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221225909/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221225907/2/index.m3u8?fmt=ts2hls
CCTV17,http://117.169.30.5:6610/PLTV/88888888/224/3221225910/2/index.m3u8?fmt=ts2hls
央视收费,#genre#
CCTV兵器科技,http://117.169.30.5:6610/PLTV/88888888/224/3221226321/2/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221226284/2/index.m3u8?fmt=ts2hls
CCTV电视指南,http://117.169.30.5:6610/PLTV/88888888/224/3221226359/2/index.m3u8?fmt=ts2hls
CCTV风云剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221226315/2/index.m3u8?fmt=ts2hls
CCTV风云音乐,http://117.169.30.5:6610/PLTV/88888888/224/3221226287/2/index.m3u8?fmt=ts2hls
CCTV风云足球,http://117.169.30.5:6610/PLTV/88888888/224/3221226302/2/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://117.169.30.5:6610/PLTV/88888888/224/3221226299/2/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221226318/2/index.m3u8?fmt=ts2hls
CCTV女性时尚,http://117.169.30.5:6610/PLTV/88888888/224/3221226293/2/index.m3u8?fmt=ts2hls
CCTV世界地理,http://117.169.30.5:6610/PLTV/88888888/224/3221226290/2/index.m3u8?fmt=ts2hls
CCTV央视台球,http://117.169.30.5:6610/PLTV/88888888/224/3221226339/2/index.m3u8?fmt=ts2hls
CCTV央视文化精品,http://117.169.30.5:6610/PLTV/88888888/224/3221226296/2/index.m3u8?fmt=ts2hls
央视国际,#genre#
CGTN阿语,http://117.169.30.5:6610/PLTV/88888888/224/3221226364/2/index.m3u8?fmt=ts2hls
CGTN阿语,http://117.169.30.5:6610/PLTV/88888888/224/3221226279/2/index.m3u8?fmt=ts2hls
CGTN俄语,http://117.169.30.5:6610/PLTV/88888888/224/3221226367/2/index.m3u8?fmt=ts2hls
CGTN俄语,http://117.169.30.5:6610/PLTV/88888888/224/3221226282/2/index.m3u8?fmt=ts2hls
CGTN法语,http://117.169.30.5:6610/PLTV/88888888/224/3221226344/2/index.m3u8?fmt=ts2hls
CGTN法语,http://117.169.30.5:6610/PLTV/88888888/224/3221226276/2/index.m3u8?fmt=ts2hls
CGTN纪录,http://117.169.30.5:6610/PLTV/88888888/224/3221226341/2/index.m3u8?fmt=ts2hls
CGTN纪录,http://117.169.30.5:6610/PLTV/88888888/224/3221226260/2/index.m3u8?fmt=ts2hls
CGTN纪录,http://117.169.30.5:6610/PLTV/88888888/224/3221225645/2/index.m3u8?fmt=ts2hls
CGTN西语,http://117.169.30.5:6610/PLTV/88888888/224/3221226372/2/index.m3u8?fmt=ts2hls
CGTN西语,http://117.169.30.5:6610/PLTV/88888888/224/3221226273/2/index.m3u8?fmt=ts2hls
CGTN英语,http://117.169.30.5:6610/PLTV/88888888/224/3221226369/2/index.m3u8?fmt=ts2hls
CGTN英语,http://117.169.30.5:6610/PLTV/88888888/224/3221225747/2/index.m3u8?fmt=ts2hls
CGTN英语,http://117.169.30.5:6610/PLTV/88888888/224/3221226347/2/index.m3u8?fmt=ts2hls
江西地方,#genre#
江西1-卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225746/2/index.m3u8?fmt=ts2hls
江西1-卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225492/2/index.m3u8?fmt=ts2hls
江西1-卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225705/2/index.m3u8?fmt=ts2hls
江西1-卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225583/2/index.m3u8?fmt=ts2hls
江西2-都市,http://117.169.30.5:6610/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls
江西3-经济生活,http://117.169.30.5:6610/PLTV/88888888/224/3221226206/2/index.m3u8?fmt=ts2hls
江西3-经济生活,http://117.169.30.5:6610/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls
江西4-影视旅游,http://117.169.30.5:6610/PLTV/88888888/224/3221226291/2/index.m3u8?fmt=ts2hls
江西4-影视旅游,http://117.169.30.5:6610/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西5-公共农业,http://117.169.30.5:6610/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls
江西6-少儿,http://117.169.30.5:6610/PLTV/88888888/224/3221226194/2/index.m3u8?fmt=ts2hls
江西6-少儿,http://117.169.30.5:6610/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
江西7-新闻,http://117.169.30.5:6610/PLTV/88888888/224/3221225615/2/index.m3u8?fmt=ts2hls
江西7-新闻,http://117.169.30.5:6610/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls
江西8-移动电视,http://117.169.30.5:6610/PLTV/88888888/224/3221226285/2/index.m3u8?fmt=ts2hls
江西9-陶瓷,http://117.169.30.5:6610/PLTV/88888888/224/3221226304/2/index.m3u8?fmt=ts2hls
江西IPTV,http://117.169.30.5:6610/PLTV/88888888/224/3221226381/2/index.m3u8?fmt=ts2hls
江西IPTV宣传,http://117.169.30.5:6610/PLTV/88888888/224/3221226376/2/index.m3u8?fmt=ts2hls
江西教育,http://117.169.30.5:6610/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls
南昌1-新闻综合,http://117.169.30.5:6610/PLTV/88888888/224/3221226382/2/index.m3u8?fmt=ts2hls
南昌2-都市,http://117.169.30.5:6610/PLTV/88888888/224/3221226385/2/index.m3u8?fmt=ts2hls
南昌3-资讯,http://117.169.30.5:6610/PLTV/88888888/224/3221226374/2/index.m3u8?fmt=ts2hls
赣州新闻综合,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAAI-YfkaMiPoX&secondToken=secondToken%3A4xWxvR0YiNTgTjnOqTX93KNNPk8&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526329228525&v3=1
赣州公共,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAABmq7pwEifoX&secondToken=secondToken%3AzG0JU8A6fwL6O15xTMTT-AEauzI&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526334096251&v3=1
赣州教育,http://3748626833.cloudvdn.com/a.m3u8?domain=pili-live-hls-sjxgz2024.sobeylive.com&player=bbMAAAav2MXuiPoX&secondToken=secondToken%3AnlVfgzcJ_IMwc-NV78V1ZrRtw9w&streamid=jxgz2024%3Ajxgz2024%2F396_q_live172526335287668&v3=1
九江新闻综合,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang1.m3u8
九江公共,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang2.m3u8
九江教育,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang3.m3u8
上饶综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao1.m3u8
上饶经济,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao2.m3u8
新余新闻,http://43.138.192.238:19008/hls/tva/playlist.m3u8
新余公共,http://43.138.192.238:19008/hls/tvb/playlist.m3u8
新余教育,http://43.138.192.238:19008/hls/tvc/playlist.m3u8
宜春新闻,https://live-yc.newsyc.com/wetef/sd/live.m3u8
宜春公共,https://live-yc.newsyc.com/two/sd/live.m3u8
抚州综合,http://tv.live.fgtxnews.com/fztv/zonghe.m3u8
抚州公共,http://tv.live.fgtxnews.com/fztv/gonggong.m3u8
萍乡新闻,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_xwzh.m3u8
萍乡公共,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_ggpd.m3u8
景德镇新闻综合,http://115.149.139.141:10001/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
数字精品,#genre#
CHC动作电影,http://117.169.30.5:6610/PLTV/88888888/224/3221226308/2/index.m3u8?fmt=ts2hls
CHC家庭影院,http://117.169.30.5:6610/PLTV/88888888/224/3221226319/2/index.m3u8?fmt=ts2hls
CHC影迷电影,http://117.169.30.5:6610/PLTV/88888888/224/3221226305/2/index.m3u8?fmt=ts2hls
NewTV超级电视剧,http://117.169.30.5:6610/PLTV/88888888/224/3221225765/2/index.m3u8?fmt=ts2hls
NewTV超级电视剧,http://117.169.30.5:6610/PLTV/88888888/224/3221225625/2/index.m3u8?fmt=ts2hls
NewTV超级电影,http://117.169.30.5:6610/PLTV/88888888/224/3221225766/2/index.m3u8?fmt=ts2hls
NewTV超级电影,http://117.169.30.5:6610/PLTV/88888888/224/3221225623/2/index.m3u8?fmt=ts2hls
NewTV超级体育,http://117.169.30.5:6610/PLTV/88888888/224/3221225767/2/index.m3u8?fmt=ts2hls
NewTV超级体育,http://117.169.30.5:6610/PLTV/88888888/224/3221225622/2/index.m3u8?fmt=ts2hls
NewTV超级综艺,http://117.169.30.5:6610/PLTV/88888888/224/3221225768/2/index.m3u8?fmt=ts2hls
NewTV超级综艺,http://117.169.30.5:6610/PLTV/88888888/224/3221225620/2/index.m3u8?fmt=ts2hls
NewTV潮妈辣婆,http://117.169.30.5:6610/PLTV/88888888/224/3221225708/2/index.m3u8?fmt=ts2hls
NewTV东北热剧,http://117.169.30.5:6610/PLTV/88888888/224/3221226202/2/index.m3u8?fmt=ts2hls
NewTV古装剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221225678/2/index.m3u8?fmt=ts2hls
NewTV欢乐剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221226210/2/index.m3u8?fmt=ts2hls
NewTV家庭剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221225713/2/index.m3u8?fmt=ts2hls
NewTV金牌综艺,http://117.169.30.5:6610/PLTV/88888888/224/3221225711/2/index.m3u8?fmt=ts2hls
NewTV精品大剧,http://117.169.30.5:6610/PLTV/88888888/224/3221225714/2/index.m3u8?fmt=ts2hls
NewTV精品萌宠,http://117.169.30.5:6610/PLTV/88888888/224/3221226245/2/index.m3u8?fmt=ts2hls
NewTV精品体育,http://117.169.30.5:6610/PLTV/88888888/224/3221225709/2/index.m3u8?fmt=ts2hls
NewTV军旅剧场,http://117.169.30.5:6610/PLTV/88888888/224/3221225669/2/index.m3u8?fmt=ts2hls
NewTV军事评论,http://117.169.30.5:6610/PLTV/88888888/224/3221225757/2/index.m3u8?fmt=ts2hls
NewTV农业致富,http://117.169.30.5:6610/PLTV/88888888/224/3221225670/2/index.m3u8?fmt=ts2hls
NewTV炫舞未来,http://117.169.30.5:6610/PLTV/88888888/224/3221225707/2/index.m3u8?fmt=ts2hls
NewTV怡伴健康,http://117.169.30.5:6610/PLTV/88888888/224/3221225666/2/index.m3u8?fmt=ts2hls
NewTV中国功夫,http://117.169.30.5:6610/PLTV/88888888/224/3221225660/2/index.m3u8?fmt=ts2hls
黑莓电影,http://117.169.30.5:6610/PLTV/88888888/224/3221225764/2/index.m3u8?fmt=ts2hls
黑莓电影,http://117.169.30.5:6610/PLTV/88888888/224/3221225769/2/index.m3u8?fmt=ts2hls
黑莓动画,http://117.169.30.5:6610/PLTV/88888888/224/3221225672/2/index.m3u8?fmt=ts2hls
畅想影院,http://117.169.30.5:6610/PLTV/88888888/224/3221226300/2/index.m3u8?fmt=ts2hls
品质大剧,http://117.169.30.5:6610/PLTV/88888888/224/3221226266/2/index.m3u8?fmt=ts2hls
追番必看,http://117.169.30.5:6610/PLTV/88888888/224/3221226269/2/index.m3u8?fmt=ts2hls
动画世界,http://117.169.30.5:6610/PLTV/88888888/224/3221226272/2/index.m3u8?fmt=ts2hls
影视轮播1,http://117.169.30.5:6610/PLTV/88888888/224/3221225716/2/index.m3u8?fmt=ts2hls
影视轮播2,http://117.169.30.5:6610/PLTV/88888888/224/3221225712/2/index.m3u8?fmt=ts2hls
新华全球连线,http://117.169.30.5:6610/PLTV/88888888/224/3221226298/2/index.m3u8?fmt=ts2hls
新华社,http://117.169.30.5:6610/PLTV/88888888/224/3221226297/2/index.m3u8?fmt=ts2hls
新动漫,http://117.169.30.5:6610/PLTV/88888888/224/3221226322/2/index.m3u8?fmt=ts2hls
武搏世界,http://117.169.30.5:6610/PLTV/88888888/224/3221225656/2/index.m3u8?fmt=ts2hls
睛彩广场舞,http://117.169.30.5:6610/PLTV/88888888/224/3221226238/2/index.m3u8?fmt=ts2hls
睛彩竞技,http://117.169.30.5:6610/PLTV/88888888/224/3221226243/2/index.m3u8?fmt=ts2hls
睛彩篮球,http://117.169.30.5:6610/PLTV/88888888/224/3221226241/2/index.m3u8?fmt=ts2hls
睛彩篮球,http://117.169.30.5:6610/PLTV/88888888/224/3221226240/2/index.m3u8?fmt=ts2hls
睛彩青少,http://117.169.30.5:6610/PLTV/88888888/224/3221226261/2/index.m3u8?fmt=ts2hls
卫视频道,#genre#
凤凰卫视香港台,http://117.169.30.5:6610/PLTV/88888888/224/3221226251/2/index.m3u8?fmt=ts2hls
凤凰卫视中文台,http://117.169.30.5:6610/PLTV/88888888/224/3221226248/2/index.m3u8?fmt=ts2hls
凤凰卫视资讯台,http://117.169.30.5:6610/PLTV/88888888/224/3221226274/2/index.m3u8?fmt=ts2hls
安徽卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226352/2/index.m3u8?fmt=ts2hls
安徽卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225691/2/index.m3u8?fmt=ts2hls
安徽卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225737/2/index.m3u8?fmt=ts2hls
安徽卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225541/2/index.m3u8?fmt=ts2hls
北京卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225674/2/index.m3u8?fmt=ts2hls
北京卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225600/2/index.m3u8?fmt=ts2hls
北京卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225673/2/index.m3u8?fmt=ts2hls
北京卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225543/2/index.m3u8?fmt=ts2hls
兵团卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226200/2/index.m3u8?fmt=ts2hls
兵团卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225530/2/index.m3u8?fmt=ts2hls
大湾区卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226203/2/index.m3u8?fmt=ts2hls
东方卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225659/2/index.m3u8?fmt=ts2hls
东方卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225489/2/index.m3u8?fmt=ts2hls
东方卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225658/2/index.m3u8?fmt=ts2hls
东方卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225561/2/index.m3u8?fmt=ts2hls
东南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225657/2/index.m3u8?fmt=ts2hls
东南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226326/2/index.m3u8?fmt=ts2hls
东南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225585/2/index.m3u8?fmt=ts2hls
东南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225552/2/index.m3u8?fmt=ts2hls
甘肃卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225724/2/index.m3u8?fmt=ts2hls
甘肃卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226358/2/index.m3u8?fmt=ts2hls
甘肃卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225536/2/index.m3u8?fmt=ts2hls
广东卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225701/2/index.m3u8?fmt=ts2hls
广东卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225597/2/index.m3u8?fmt=ts2hls
广东卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225742/2/index.m3u8?fmt=ts2hls
广东卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225558/2/index.m3u8?fmt=ts2hls
广西卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225731/2/index.m3u8?fmt=ts2hls
广西卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
广西卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225551/2/index.m3u8?fmt=ts2hls
贵州卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225483/2/index.m3u8?fmt=ts2hls
贵州卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225728/2/index.m3u8?fmt=ts2hls
贵州卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225537/2/index.m3u8?fmt=ts2hls
海南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225722/2/index.m3u8?fmt=ts2hls
海南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226212/2/index.m3u8?fmt=ts2hls
海南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225548/2/index.m3u8?fmt=ts2hls
河北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225732/2/index.m3u8?fmt=ts2hls
河北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225610/2/index.m3u8?fmt=ts2hls
河北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225544/2/index.m3u8?fmt=ts2hls
河南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225611/2/index.m3u8?fmt=ts2hls
河南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221226196/2/index.m3u8?fmt=ts2hls
河南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225545/2/index.m3u8?fmt=ts2hls
黑龙江卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225690/2/index.m3u8?fmt=ts2hls
黑龙江卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225586/2/index.m3u8?fmt=ts2hls
黑龙江卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225736/2/index.m3u8?fmt=ts2hls
黑龙江卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225542/2/index.m3u8?fmt=ts2hls
湖北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225596/2/index.m3u8?fmt=ts2hls
湖北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225699/2/index.m3u8?fmt=ts2hls
湖北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225740/2/index.m3u8?fmt=ts2hls
湖北卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225550/2/index.m3u8?fmt=ts2hls
湖南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225704/2/index.m3u8?fmt=ts2hls
湖南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225490/2/index.m3u8?fmt=ts2hls
湖南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225745/2/index.m3u8?fmt=ts2hls
湖南卫视,http://117.169.30.5:6610/PLTV/88888888/224/3221225555/2/index.m3u8?fmt=ts2hls
